% Model,GRIN_Paper_Design_Unit_Cells_200127.mph
% Version,COMSOL 5.4.0.388
% Date,"Feb 16 2020, 18:45"
% Table,"Table 4 - Global Evaluation 1 (T_mag, R_mag, T_Phase, R_Phase, T, R)"
% Pillar_a (mm),freq (Hz),T_mag (1),R_mag (1),T_Phase (deg),R_Phase (deg),T (1),R (1)
5.66,1200,0.9752583973542919,0.22777032027652214,-27.80891108671124,62.398659406506646,0.8626242723543885-0.4549816549654761i,0.10552980913358931+0.20184840396470238i
5.66,1300,0.9706004527125311,0.24583770685408426,-30.07582364984931,60.20877832032562,0.8399216802183084-0.4864121810820778i,0.12214225317703709+0.2133481851343274i
5.66,1400,0.9656278359308292,0.2636561692429719,-32.331272701007435,58.015803875361925,0.8159266023723902-0.5164309218719421i,0.13965480428952634+0.22363164181021597i
5.66,1500,0.9603554671809961,0.2812067879176526,-34.574313065749955,55.82245050194469,0.7907479163398297-0.54497739049308i,0.15797051580725804+0.23264258790374662i
5.66,1600,0.9547996915559837,0.29847169623643083,-36.80402848923362,53.63101829393605,0.7644978502499249-0.5720013006616724i,0.1769886577330653+0.24033386879110505i
5.66,1700,0.9489781847200521,0.315434263173054,-39.019542129339605,51.4435091525048,0.7372908273198189-0.5974628281530344i,0.1966057435825705+0.24666770354846218i
5.66,1800,0.9429098282901837,0.33207926321957115,-41.22002707962046,49.261699595150525,0.7092422761900927-0.6213327111547563i,0.21671660310462224+0.2516158798630302i
5.66,1900,0.9366145572711434,0.3483930276796192,-43.40471663615737,47.087186400952355,0.6804674350385396-0.6435921835636996i,0.23721547427976877+0.2551597940467822i
5.66,2000,0.9301131828983168,0.3643635724707862,-45.572914027683666,44.92141490564891,0.6510801783291728-0.6642327411292599i,0.2579970868266697+0.2572903343163628i
5.66,2100,0.9234271951322799,0.3799806985780487,-47.7240013442895,42.765696118082204,0.6211918946223259-0.6832557462366452i,0.2789577096737357+0.2580076113323902i
5.66,2200,0.9165785497271721,0.39523606239430864,-49.857447425972104,40.62121666641676,0.5909104420911994-0.700671882729391i,0.2999961363959666+0.2573205455544707i
5.66,2300,0.9095894452264714,0.4101232143619319,-51.97281450535917,38.48904424676638,0.5603392054100175-0.7165004771442028i,0.32101458540475863+0.25524632595979524i
5.66,2400,0.9024820954563262,0.42463760546937807,-54.06976343904277,36.37013039440846,0.5295762737235176-0.7307687068617235i,0.34191949543323535+0.2518097587891481i
5.66,2500,0.8952785030360466,0.43877656227500245,-56.14805740603293,34.265311833005214,0.4987137547186551-0.743510718720911i,0.3626222013687932+0.2470425280722319i
5.66,2600,0.8880002391740673,0.4525392321213125,-58.20756399755865,32.17531126996713,0.4678372347341699-0.7547666835317296i,0.38303948040548896+0.2409823915966479i
5.66,2700,0.8806682345600548,0.4659265010677476,-60.24825566894471,30.100738233098422,0.43702538962722653-0.7645818126167366i,0.4030939635391205+0.2336723367357719i
5.66,2800,0.8733025855695712,0.4789408877554231,-62.27020856812739,28.04209034361623,0.4063497460909648-0.7730053620863873i,0.42271441231541895+0.22515972016500374i
5.66,2900,0.865922379278681,0.49158641692327,-64.27359979608006,25.999755273683263,0.3758745884933184-0.7800896491177346i,0.44183586521745655+0.2154954141298617i
5.66,3000,0.8585455400239452,0.5038684766046149,-66.25870319031625,23.974013525186095,0.34565700230053187-0.7858891022629196i,0.4603996619521285+0.2047329797326781i
5.67,500,0.9980359768323426,0.09689050359001113,-11.746869510798925,77.09308380720495,0.9771337076277219-0.20318840633606536i,0.02164221650932332+0.09444249123402841i
5.67,600,0.9958387572652,0.11628009913653226,-14.076114182707762,75.13225227818269,0.9659371955874372-0.24219860580146815i,0.029836167751117658+0.11238711914240411i
5.67,700,0.9932580013421564,0.13556502718260435,-16.400447906614556,73.08129998167665,0.9528440886741499-0.2804453599347719i,0.03945138317384797+0.12969759041975484i
5.67,800,0.9902987342316539,0.1547228341743059,-18.71894073985142,70.97491622674005,0.9379161283765604-0.31781271080927437i,0.05043686914337866+0.14627124681885864i
5.67,900,0.9869673036702348,0.17373134469029797,-21.03063999402201,68.83263701595394,0.9212240782037681-0.35419014138130844i,0.06273324854286351+0.1620096282791811i
5.67,1000,0.9832714656836666,0.19256858148500366,-23.33457428415982,66.66648904785332,0.9028472619575298-0.3894734866502437i,0.07627306684723684+0.17681933675043415i
5.67,1100,0.9792204539367567,0.21121282375156727,-25.629758974296767,64.48444433218829,0.8828729782443238-0.4235658174287742i,0.09098121871254569+0.19061289242517293i
5.67,1200,0.9748250279389309,0.22964273229058574,-27.915202937567905,62.292137043458595,0.8613957893557018-0.45637827421603305i,0.10677549955099314+0.20330956000523315i
5.67,1300,0.9700974960044702,0.24783751109920388,-30.189916508315154,60.09378066886537,0.8385166876308545-0.48783082756086976i,0.1235672814514707+0.21483612094464244i
5.67,1400,0.9650517096857599,0.2657770890230066,-32.45292045319066,57.89268591982516,0.8143421477714946-0.5178529412201088i,0.14126230733644773+0.225127567338001i
5.67,1500,0.959703027426942,0.2834423104661954,-34.70325574948831,55.69156580123953,0.788983078947881-0.5463841157888465i,0.1597615917086636+0.23412769416950518i
5.67,1600,0.9540682463090313,0.3008151264539544,-36.93999392430278,53.49272093056264,0.7625536955594651-0.5733742931138378i,0.17896241110673858+0.24178956907685512i
5.67,1700,0.94816550200126,0.31787877852451807,-39.16224768322658,51.29815442802538,0.7351703298959431-0.5987841056891804i,0.19875936282842896+0.2480758624378368i
5.67,1800,0.9420141382274574,0.33461796880642974,-41.36918154248558,49.10964387944518,0.7069502132946416-0.6225849601002903i,0.21904546686598875+0.25295902532545034i
5.67,1900,0.93563454824447,0.3510190104820246,-43.56002217419187,46.928786405063484,0.6780102545666752-0.6447589491981215i,0.23971328362075295+0.25642130834924026i
5.67,2000,0.9290479918638475,0.3670699537801711,-45.7340681816339,44.75702656650066,0.6484658452387595-0.6652985936743206i,0.26065601893853+0.2584546203094339i
5.67,2100,0.9222763924235463,0.3827606836943232,-47.89069903775321,42.595673233751846,0.6184297205462606-0.6842064197059724i,0.28176858840931956+0.25906023154464525i
5.67,2200,0.9153421187892887,0.39808298675854,-50.029382948395934,40.44590938715678,0.5880109031196602-0.7014943850395853i,0.3029486146370518+0.2582483324943087i
5.67,2300,0.908267757874726,0.41303058540947235,-52.14968343554556,38.30879750470647,0.5573137531175926-0.7171831708711276i,0.32409733417686226+0.25603746300715974i
5.67,2400,0.9010758833531165,0.4275991396365421,-54.25126447735346,36.18528233793369,0.5264371443871118-0.7313013609792768i,0.34512039481408063+0.2524538320194093i
5.67,2500,0.8937888261572384,0.44178621674380325,-56.333894086659534,34.07619231887187,0.49547378135905024-0.7438845325380131i,0.3659285285499117+0.24753055023188386i
5.67,2600,0.8864284520770433,0.4555912310498017,-58.397446256751444,31.982240455251752,0.4645096661315649-0.7549742848084597i,0.3864380907461937+0.2413068002148103i
5.67,2700,0.8790159512737962,0.4690153562127401,-60.441901249321354,29.904025299397713,0.43362371986604664-0.7646172324524926i,0.40657146105500086+0.2338269689727115i
5.67,2800,0.8715716439055722,0.4820614135441771,-62.467344244792464,27.84203237775966,0.4028875574994409-0.7728639896336199i,0.4262573067262053+0.22513976745731046i
5.67,2900,0.8641148053151553,0.4947337401639342,-64.47396241504735,25.79663632139316,0.37236541012642094-0.7797681694620723i,0.4454307134027214+0.21529735997948934i
5.67,3000,0.8566635134413182,0.5070380411435128,-66.46204051495651,23.768103827497466,0.3421141853864513-0.7853854209361085i,0.4640331923895475+0.20435452411780794i
5.68,500,0.9979566743428047,0.09772848049419391,-11.793282186700296,77.05790521377376,0.9768911649493773-0.20396366271764985i,0.021887876950214834+0.0952458751984373i
5.68,600,0.9957246575288863,0.11727944424309711,-14.131595264121742,75.08490628916542,0.9655915683874233-0.24310597826901292i,0.030186246707699222+0.11332810133268642i
5.68,700,0.9931031508102415,0.13672227893314928,-16.464876774935004,73.02272740280166,0.9523796259774766-0.28147276275375394i,0.03992185900721313+0.13076401160136558i
5.68,800,0.9900974131238224,0.15603401164904737,-18.79217603013606,70.90577943018259,0.9373185457382596-0.3189464395311526i,0.051042248495358336+0.14744931895343952i
5.68,900,0.9867140649415725,0.17519197183895283,-21.11252002988077,68.75345423987604,0.9204807329393249-0.3554150619219803i,0.06348639066149236+0.1632841241443785i
5.68,1000,0.982961172396905,0.19417371834507616,-23.424917683729312,66.57770047102821,0.9019473025605871-0.3907732460693524i,0.07718503378105732+0.17817380126205426i
5.68,1100,0.9788483143379932,0.21295710347647262,-25.728365437454713,64.3864472996715,0.8818074646980961-0.4249230726673321i,0.09206115469395133+0.19202987194055365i
5.68,1200,0.9743866275038107,0.2315204032469142,-28.02185422213279,62.185305879499786,0.8601577816057457-0.45777493443976613i,0.10803054228397527+0.20477084522324945i
5.68,1300,0.9695888257282205,0.24984248338344384,-30.304377596230747,59.97847815118209,0.8371013002281023-0.4892483051922102i,0.12500250729402848+0.21632299848470288i
5.68,1400,0.9644691899378808,0.26790298469141216,-32.57494090190461,57.769269937530595,0.8127465695663798-0.5192724063509574i,0.14288071149696338+0.22662107467905218i
5.68,1500,0.9590435267629532,0.2856825166826201,-34.832571217815705,55.560393075880384,0.7872065576737124-0.5477867484536547i,0.1615641036059047+0.23560887242236025i
5.68,1600,0.9533290947523715,0.3031628506593638,-37.076327855358045,53.35414886352052,0.7605974881735557-0.5747415278935862i,0.18094794402624798+0.24323970805069137i
5.68,1700,0.9473444984389351,0.3203271046615844,-39.30531312183282,51.15254171185625,0.7330376205503221-0.6000978633360058i,0.2009248959888686+0.2494767326881126i
5.68,1800,0.941109551732772,0.3371599135792938,-41.51868305916464,48.957350275072756,0.7046460017766585-0.6238278613069702i,0.22138615705003173+0.2542930922998412i
5.68,1900,0.9346451133101359,0.3536475786281537,-43.71565786412545,46.770171952257265,0.6755412188910928-0.6459145062728143i,0.24222260268273643+0.25767192439060443i
5.68,2000,0.9279728977071198,0.36977819134845297,-45.895531704049695,44.5924504157351,0.6458401827649832-0.6663513766812833i,0.26332591280177703+0.2596061910741807i
5.68,2100,0.9211152666972988,0.38554172839772816,-48.05768166003691,42.425492236656694,0.6156569724879762-0.6851421945623953i,0.284589652680875+0.26009835432560224i
5.68,2200,0.9140950061883528,0.40093011456163113,-50.20157555897027,40.27047655095765,0.5851017675959378-0.7023002220522174i,0.30591028168003165+0.259159904932932i
5.68,2300,0.9069350942600881,0.4159372526431164,-52.3267784910685,38.128460392940596,0.5542798919493885-0.71784752321167i,0.3271880664295365+0.25681076169507544i
5.68,2400,0.8996584661201875,0.43055902007686186,-54.43295785215211,36.00038148353961,0.5232909886868569-0.7318141135704206i,0.34832787929786924+0.2530785614654007i
5.68,2500,0.892287781647738,0.44479323325661824,-56.519886795952715,33.88705970208921,0.49222834061025705-0.7442370227138086i,0.3692398678640651+0.24799786356056405i
5.68,2600,0.8848452008687377,0.4586395815667613,-58.58744602954531,31.7891980879318,0.4611783449422137-0.7551592968750351i,0.38983998635783623+0.24160929372906156i
5.68,2700,0.8773521721886471,0.4720995339669102,-60.635623931800914,29.70738394793536,0.4302201459475549-0.7646289688894883i,0.4100503853254532+0.2339586533262259i
5.68,2800,0.8698292375491716,0.48517622164604696,-62.664515020201875,27.642090447851302,0.3994254237117601-0.7726980221199315i,0.42979966082964094+0.22509601862640682i
5.68,2900,0.8622958579056483,0.4978743007336919,-64.67431683131693,25.593678920670293,0.3688583326831607-0.7794213731810521i,0.4490229690375212+0.2150748534994083i
5.68,3000,0.8547702616142239,0.5101997993305415,-66.66532531642143,23.562402014798714,0.33857557957443773-0.7848558957260131i,0.46766201592650775+0.20395115615381953i
5.69,500,0.9978758498685097,0.0985749519422439,-11.840185420336743,77.02211600964011,0.9766447649263247-0.20474670911349147i,0.022137463276434458+0.0960570344644275i
5.69,600,0.99560838541423,0.1182888089522287,-14.187658680823587,75.03687199441629,0.9652405035099263-0.24402218647293933i,0.03054186077514082+0.11427789402911122i
5.69,700,0.9929453773657735,0.1378909843120409,-16.529976335246623,72.96338630064204,0.951907948656772-0.28250978693863804i,0.040399680064618956+0.13184001443120347i
5.69,800,0.9898923276477222,0.1573579734173729,-18.86616644046223,70.83579408694592,0.9367118168666727-0.3200902880097462i,0.05165694165852344+0.14863745213273316i
5.69,900,0.9864561398153762,0.17666659970983928,-21.195235215699345,68.67334476581462,0.9197262006424886-0.35665029318813934i,0.06425092766096935+0.1645688480476833i
5.69,1000,0.9826452014237342,0.19579394883617782,-23.516171440132553,66.48791005779032,0.9010340539323206-0.392083187009312i,0.07811054079634437+0.1795383352305753i
5.69,1100,0.97846944858483,0.2147174386642075,-25.827952266299114,64.28737713277638,0.8807265471478745-0.4262900549659633i,0.09315679065783843+0.19345643132459925i
5.69,1200,0.9739404079042345,0.2334149546853787,-28.12955036329483,62.07733474393046,0.8589022910698116-0.4591805446049465i,0.10930341040346218+0.20624089202907775i
5.69,1300,0.9690712116960212,0.25186502050382836,-30.41994225288775,59.86197375516002,0.8356664342709638-0.4906736430366396i,0.12645760174787693+0.2178175004759012i
5.69,1400,0.9638765833123761,0.27004698693579826,-32.6981176540674,57.644595449342816,0.8111296443323466-0.5206983463995454i,0.14452090036742302+0.2281207673801151i
5.69,1500,0.9583727904651609,0.28794122852905346,-34.96308961218975,55.42791074331298,0.7854069886333324-0.5491941985399152i,0.16339014806572708+0.2370945182872864i
5.69,1600,0.9525775656806152,0.3055293386038957,-37.213905152824964,53.21422177079112,0.7586167356988489-0.5761116792390427i,0.18295855276618367+0.2446923470757464i
5.69,1700,0.9465099942570838,0.3227943151458862,-39.44965617871471,51.00553430946244,0.730879102375774-0.6014124266582191i,0.2031168128034806+0.2508779190105369i
5.69,1800,0.9401903713857491,0.33972073081203275,-41.66949031298519,48.80362808240589,0.7023149753997301-0.6250692839803836i,0.2237542785291872+0.25562511180113845i
5.69,1900,0.9336400312787672,0.3562948812366804,-43.87262139106674,46.61010070088907,0.6730446378186665-0.6470661662533109i,0.24476012208642733+0.2589179890075183i
5.69,2000,0.9268811521929224,0.37250490684145754,-46.058339312297726,44.426394820461184,0.6431865312029177-0.6673977497487069i,0.2660244855172795+0.26075060637749187i
5.69,2100,0.9199365421115528,0.388340884479595,-48.226018982394535,42.25381453257162,0.6128560835578805-0.6860689924185884i,0.2874395781648243+0.2611266578938697i
5.69,2200,0.9128294104693166,0.40379488645594774,-50.37512810809627,40.0935349017871,0.5821646304178711-0.7030944998420793i,0.3089006965375674+0.2600589740935264i
5.69,2300,0.9055831316793843,0.418861005713306,-52.50523364211913,37.946607253520554,0.5512184529619155-0.7184977560831444i,0.33030714325029076+0.25756889025073276i
5.69,2400,0.8982210063428413,0.43353534718914766,-54.616006720533555,35.81396198218959,0.5201179523819339-0.7323102428927037i,0.35156302606345186+0.2536855060257157i
5.69,2500,0.8907660258740853,0.4478159864996928,-56.70722598170274,33.696410095597216,0.4889569744684302-0.7445704734746003i,0.3725779231303261+0.2484448610065941i
5.69,2600,0.8832406459267459,0.46170289810996457,-58.7787792041394,31.594644330546625,0.4578222928117258-0.7553229685516717i,0.3932674059633217+0.24188905210864806i
5.69,2700,0.8756665734361637,0.47519785601280284,-60.830663248747975,29.509240405771102,0.42679325343077074-0.7646172026964932i,0.41355341705503124+0.23406531909121417i
5.69,2800,0.8680645714207298,0.48830431057894924,-62.8629823357489,27.440658781913104,0.3959415783879125-0.7725065479719534i,0.4333645041977798+0.22502512355600524i
5.69,2900,0.8604542848728841,0.5010272457107485,-64.87594472721094,25.389247153373304,0.3653313212160561-0.7790472399634295i,0.45263591813961984+0.21482324491172305i
5.69,3000,0.8528540902530868,0.5133730206723364,-66.8698579218491,23.355243788397637,0.3350189629934207-0.7842973885563009i,0.4713095840645421+0.2035169140959724i
5.7,500,0.9977965615173425,0.09939807874771597,-11.885754442277058,76.98723664460644,0.9764040265374314-0.20550706833907864i,0.022381276728655215+0.0968455291210312i
